Number of Records,Offense,Relationship,Suspect Age At Incident,Suspect Gender,Victim Age At Incident,Victim Gender,Weapon Type,Alcohol,Call Date/Time,Dcf Notified,Drug Related,Id,Incident Number,Mental Health Related,Offense Violation Type Id
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,,,46,Male - M,,Yes,5/15/2016 5:06:29 PM,0,0,797994,16BU013417,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,68,Male - M,74,Female - F,,,5/19/2016 9:20:53 AM,,0,800972,16BU013841,1,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,22,Female - F,50,Male - M,,,5/23/2016 12:13:09 PM,,0,804499,16BU014392,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,54,Male - M,53,Female - F,,,5/24/2016 3:52:00 PM,1,0,805889,16BU014518,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,28,Male - M,25,Male - M,,1,5/28/2016 3:51:17 AM,0,0,809818,16BU015038,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Offender - VO,29,Female - F,34,Male - M,,1,5/28/2016 10:08:00 PM,0,0,810631,16BU015153,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,40,Male - M,36,Female - F,,1,5/29/2016 12:18:27 AM,0,0,810749,16BU015176,0,2235
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,38,Male - M,30,Female - F,,,5/31/2016 3:05:27 PM,,0,813032,16BU015525,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,39,Male - M,47,Female - F,,1,5/31/2016 11:54:49 PM,,0,813466,16BU015587,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Aquaintance - AQ,46,Male - M,46,Male - M,,,6/5/2016 4:12:21 PM,,0,817923,16BU016142,1,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,21,Male - M,20,Female - F,,Yes,6/6/2016 1:28:51 PM,1,0,818540,16BU016212,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,68,Male - M,74,Female - F,,,6/9/2016 10:03:00 AM,,0,820984,16BU016497,1,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Otherwise Known - OK,23,Male - M,31,Female - F,,1,6/11/2016 12:22:42 AM,,0,822365,16BU016664,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,35,Male - M,36,Female - F,,Yes,6/11/2016 5:42:37 AM,0,0,822472,16BU016685,0,2234
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,44,Male - M,40,Female - F,,,6/11/2016 9:49:28 PM,,0,822946,16BU016737,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,28,Male - M,29,Female - F,,Yes,6/12/2016 5:33:37 PM,1,0,823417,16BU016807,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Stranger - ST,50,Male - M,23,Male - M,,Yes,6/13/2016 4:55:36 PM,0,0,824151,16BU016915,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,22,Male - M,35,Female - F,,Yes,6/14/2016 9:08:50 AM,0,0,824620,16BU016991,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,35,Male - M,43,Female - F,,1,6/14/2016 9:40:58 PM,,0,825234,16BU017089,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,23,Female - F,56,Female - F,,Yes,6/15/2016 9:51:29 PM,0,0,826236,16BU017214,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Spouse - SE,46,Male - M,31,Female - F,,Yes,6/19/2016 6:36:11 PM,0,0,829456,16BU017663,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,35,Female - F,50,Male - M,,1,6/20/2016 12:45:50 AM,1,0,829628,16BU017690,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,23,Male - M,18,Female - F,,Yes,6/21/2016 2:13:00 AM,0,0,830491,16BU017808,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,46,Male - M,31,Female - F,,,6/21/2016 4:14:46 PM,,0,831020,16BU017855,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Child - CH,37,Female - F,14,Female - F,,,6/23/2016 8:39:03 PM,1,0,832905,16BU018138,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,37,Female - F,50,Male - M,,,6/23/2016 8:39:03 PM,1,0,832905,16BU018138,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,23,Male - M,30,Female - F,,1,6/24/2016 3:51:00 AM,,0,833114,16BU018169,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,26,Female - F,34,Male - M,,,6/25/2016 7:00:06 PM,1,0,834472,16BU018335,1,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,26,Female - F,28,Male - M,,,6/25/2016 7:00:06 PM,1,0,834472,16BU018335,1,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,32,Male - M,23,Female - F,,Yes,6/26/2016 1:33:22 AM,1,1,834752,16BU018370,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,18,Male - M,19,Female - F,,Yes,6/26/2016 3:07:38 PM,1,0,835053,16BU018414,1,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,18,Male - M,21,Male - M,,Yes,6/26/2016 3:07:38 PM,1,0,835148,16BU018414,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,40,Female - F,29,Female - F,,,6/27/2016 8:57:56 AM,,0,835529,16BU018475,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Parent - PA,21,Male - M,45,Female - F,,Yes,6/27/2016 5:16:32 PM,0,0,835981,16BU018531,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,,,49,Female - F,,1,6/28/2016 1:36:37 AM,0,0,836268,16BU018584,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,58,Male - M,49,Female - F,,,6/28/2016 1:42:53 PM,,0,836691,16BU018631,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,32,Male - M,32,Female - F,,1,6/28/2016 7:40:56 PM,0,0,837035,16BU018665,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,22,Male - M,19,Female - F,,,6/29/2016 9:57:15 PM,,0,837864,16BU018779,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,21,Male - M,23,Female - F,,,7/3/2016 7:47:14 AM,,0,840855,16BU019192,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,36,Male - M,37,Female - F,,,7/4/2016 12:57:57 PM,1,0,841752,16BU019357,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,36,Female - F,54,Female - F,,1,7/4/2016 9:59:38 PM,,0,842093,16BU019416,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Other Family Member - OF,58,Female - F,32,Female - F,,,7/6/2016 10:34:55 AM,,0,843355,16BU019579,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,,,27,Female - F,,Yes,7/7/2016 4:50:10 PM,0,0,844603,16BU019727,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,47,Male - M,39,Female - F,,1,7/9/2016 8:13:42 PM,,0,846235,16BU019957,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,24,Male - M,33,Female - F,,1,7/13/2016 11:24:21 PM,1,1,849430,16BU020382,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,34,Female - F,51,Male - M,,1,7/14/2016 10:36:25 PM,,0,850354,16BU020492,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,38,Male - M,30,Female - F,,1,7/15/2016 4:33:01 PM,0,0,850986,16BU020613,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,27,Male - M,21,Female - F,,,7/16/2016 3:53:56 PM,,0,851816,16BU020747,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,31,Male - M,29,Female - F,,,7/16/2016 6:21:44 PM,1,0,851909,16BU020757,1,2234
1,Domestic Assault 13 VSA 1042 13B,Relationship Unknown - RU,37,Male - M,35,Female - F,,,7/16/2016 8:09:00 PM,,0,852000,16BU020769,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,54,Male - M,50,Female - F,,1,7/16/2016 9:18:36 PM,,0,852043,16BU020772,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,40,Male - M,30,Female - F,,1,7/18/2016 7:49:42 PM,,0,853521,16BU020966,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Other Family Member - OF,47,Male - M,37,Female - F,,,7/19/2016 10:30:55 PM,,0,854418,16BU021080,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,45,Male - M,32,Female - F,,,7/20/2016 2:27:44 PM,,0,854888,16BU021134,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Friend - FR,34,Male - M,45,Male - M,,,7/25/2016 9:40:28 PM,,0,859258,16BU021672,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,27,Male - M,27,Female - F,,Yes,7/28/2016 12:58:46 PM,1,0,861413,16BU021958,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,47,Male - M,39,Female - F,,1,7/30/2016 10:06:27 PM,0,0,863598,16BU022264,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Relationship Unknown - RU,35,Male - M,31,Female - F,,Yes,7/31/2016 8:13:41 PM,0,0,864103,16BU022347,1,2249
1,Domestic Assault 13 VSA 1042 13B,Relationship Unknown - RU,,,22,Male - M,,1,8/1/2016 1:23:56 AM,0,0,864295,16BU022379,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,24,Male - M,25,Female - F,,,8/1/2016 7:26:15 PM,,0,864833,16BU022453,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,19,Male - M,21,Male - M,,1,8/5/2016 1:28:26 AM,,0,867476,16BU022817,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,26,Male - M,29,Female - F,,,8/6/2016 12:02:52 AM,,0,868293,16BU022905,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Spouse - SE,27,Male - M,21,Female - F,,Yes,8/8/2016 4:54:39 PM,0,0,870070,16BU023158,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,50,Male - M,35,Female - F,,Yes,8/8/2016 8:05:22 PM,1,0,870918,16BU023178,0,2235
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,42,Male - M,44,Female - F,,1,8/10/2016 10:09:52 PM,0,0,872010,16BU023442,0,2235
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,58,Male - M,41,Female - F,,Yes,8/14/2016 1:59:04 PM,0,0,874885,16BU023866,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,32,Female - F,39,Male - M,,1,8/15/2016 12:28:09 AM,0,0,875231,16BU023924,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,34,Female - F,51,Male - M,,1,8/17/2016 10:07:01 PM,0,0,877613,16BU024228,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,22,Male - M,28,Male - M,,1,8/18/2016 4:24:45 AM,0,0,877771,16BU024266,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,46,Male - M,35,Female - F,,,8/18/2016 8:04:55 PM,,0,878458,16BU024342,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Other Family Member - OF,22,Male - M,28,Male - M,,1,8/18/2016 11:08:38 PM,,1,878597,16BU024357,0,2235
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,19,Male - M,15,Female - F,,Yes,8/20/2016 9:56:14 AM,1,0,879755,16BU024521,0,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,53,Male - M,51,Female - F,,,8/25/2016 8:25:57 AM,,0,883760,16BU025055,1,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,26,Female - F,63,Male - M,,Yes,8/26/2016 7:05:09 PM,0,0,885312,16BU025276,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,57,Male - M,56,Female - F,,1,8/26/2016 8:59:12 PM,0,0,885432,16BU025290,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,69,Male - M,67,Female - F,,,8/29/2016 3:11:00 AM,,0,887153,16BU025535,1,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,39,Male - M,45,Female - F,,,8/31/2016 11:55:09 AM,1,0,889231,16BU025755,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Friend - FR,47,Male - M,43,Male - M,,Yes,8/31/2016 9:18:36 PM,0,0,889692,16BU025807,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Friend - FR,,,23,Female - F,,Yes,8/31/2016 11:49:52 PM,0,1,889785,16BU025820,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,,,23,Female - F,,Yes,9/1/2016 2:11:54 PM,0,0,890317,16BU025878,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,31,Female - F,35,Male - M,,1,9/1/2016 7:16:57 PM,0,0,890560,16BU025904,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,22,Female - F,54,Female - F,,,9/2/2016 4:58:37 PM,,0,891516,16BU026049,1,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,39,Male - M,45,Female - F,,Yes,9/5/2016 10:23:50 PM,0,0,894157,16BU026416,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,46,Male - M,35,Female - F,,,9/8/2016 1:10:58 PM,,0,896540,16BU026717,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,47,Male - M,33,Female - F,,Yes,9/14/2016 12:43:44 AM,0,0,901557,16BU027401,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,28,Male - M,29,Female - F,,Yes,9/14/2016 12:52:44 PM,0,0,901932,16BU027437,1,2234
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,31,Male - M,27,Female - F,,,9/14/2016 1:10:05 PM,,0,901946,16BU027441,0,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Relationship Unknown - RU,56,Male - M,32,Female - F,,Yes,9/16/2016 12:15:48 AM,1,0,990268,16BU027596,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,46,Female - F,51,Female - F,,Yes,9/17/2016 8:39:13 PM,0,0,905000,16BU027827,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Offender - VO,39,Male - M,,,,1,9/17/2016 10:52:11 PM,0,0,905208,16BU027838,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,31,Male - M,26,Female - F,,Yes,9/27/2016 11:21:05 PM,0,0,913554,16BU028869,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Child - CH,35,Male - M,13,Female - F,,Yes,9/28/2016 3:21:43 PM,1,0,914158,16BU028945,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Spouse - SE,44,Male - M,38,Female - F,,1,9/30/2016 7:31:00 PM,0,1,916071,16BU029177,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,25,Female - F,31,Male - M,,1,10/2/2016 4:38:21 AM,0,0,917120,16BU029344,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Other Family Member - OF,22,Male - M,28,Male - M,,1,10/2/2016 11:06:22 PM,,0,917543,16BU029387,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,15,Male - M,13,Female - F,,Yes,10/5/2016 11:18:32 AM,1,0,919507,16BU029598,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,43,Female - F,61,Male - M,,1,10/9/2016 6:49:04 AM,0,0,922874,16BU029993,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,35,Male - M,35,Female - F,,,10/9/2016 1:00:10 PM,,0,922988,16BU030012,0,2249
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Offender - VO,37,Male - M,28,Female - F,,Yes,10/10/2016 6:49:56 PM,0,1,935414,16BU030135,0,2235
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,28,Male - M,23,Female - F,,,10/10/2016 7:57:15 PM,,0,932017,16BU030143,0,2234
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Aquaintance - AQ,46,Male - M,24,Female - F,,1,10/11/2016 7:36:58 AM,,1,924258,16BU030169,0,2235
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,31,Male - M,26,Female - F,,Yes,10/11/2016 4:21:37 PM,0,0,924620,16BU030224,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,,,22,Male - M,,1,10/14/2016 1:30:49 AM,0,0,926689,16BU030468,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Aquaintance - AQ,33,Male - M,49,Male - M,,1,10/14/2016 8:34:39 PM,0,0,927428,16BU030526,1,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,45,Male - M,45,Female - F,,1,10/17/2016 10:11:44 AM,0,1,929167,16BU030731,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,46,Male - M,41,Female - F,,1,10/19/2016 11:18:00 AM,0,0,930952,16BU030947,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,34,Male - M,31,Female - F,,,10/22/2016 4:33:07 AM,,0,933410,16BU031261,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,59,Male - M,54,Female - F,,,10/22/2016 8:18:31 PM,,0,933740,16BU031317,0,2233
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,30,Male - M,25,Female - F,,Yes,10/23/2016 12:00:25 PM,0,0,934163,16BU031373,1,2235
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Ex-Spouse -XS,36,Male - M,34,Female - F,,Yes,10/26/2016 3:11:29 PM,0,0,936658,16BU031640,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Offender - VO,50,Female - F,54,Male - M,,1,10/29/2016 1:48:40 PM,,0,939084,16BU031898,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Offender - VO,54,Male - M,50,Female - F,,1,10/29/2016 1:48:40 PM,,0,939083,16BU031898,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,28,Male - M,26,Female - F,,1,10/30/2016 1:48:44 AM,,0,939516,16BU031947,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,34,Female - F,39,Male - M,,1,10/30/2016 1:15:36 PM,0,0,939783,16BU031992,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,,,13,Male - M,,Yes,10/30/2016 4:54:02 PM,1,0,939875,16BU032003,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Step-Parent - SP,21,Male - M,13,Male - M,,Yes,10/30/2016 4:54:02 PM,1,0,939875,16BU032003,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,34,Male - M,34,Female - F,,1,11/1/2016 8:25:15 AM,,0,941143,16BU032135,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Other Family Member - OF,53,Male - M,46,Male - M,,Yes,11/2/2016 5:47:58 PM,0,0,942513,16BU032280,0,2249
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,30,Male - M,30,Female - F,,1,11/3/2016 3:45:20 AM,0,0,942776,16BU032301,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Spouse - SE,36,Male - M,34,Female - F,,1,11/6/2016 2:33:16 PM,,0,945471,16BU032568,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Child - CH,32,Male - M,13,Male - M,,,11/9/2016 11:49:00 AM,1,0,947638,16BU032803,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Ex-Spouse -XS,22,Male - M,21,Female - F,,,11/12/2016 2:31:32 AM,,0,949793,16BU033020,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,25,Male - M,26,Female - F,,1,11/19/2016 4:19:50 AM,0,0,955088,16BU033618,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Boyfriend/Girlfriend - BG,55,Male - M,54,Female - F,,1,11/21/2016 1:31:14 PM,,0,956688,16BU033793,0,2234
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Aquaintance - AQ,53,Male - M,58,Male - M,,Yes,11/24/2016 11:46:26 AM,0,1,959001,16BU034012,0,2234
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,21,Male - M,22,Female - F,,1,11/26/2016 1:44:59 PM,0,0,960573,16BU034166,1,2235
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Boyfriend/Girlfriend - BG,45,Male - M,55,Female - F,,Yes,11/27/2016 8:16:23 AM,0,0,961125,16BU034213,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,46,Male - M,31,Female - F,,Yes,11/27/2016 4:28:36 PM,0,1,961422,16BU034252,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Aquaintance - AQ,57,Male - M,30,Male - M,,1,11/28/2016 10:57:43 PM,,0,962538,16BU034379,0,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,65,Male - M,26,Female - F,,Yes,11/30/2016 3:47:09 PM,0,0,963864,16BU034516,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Parent - PA,19,Male - M,54,Female - F,,Yes,12/2/2016 9:37:25 PM,0,0,965772,16BU034748,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Friend - FR,47,Male - M,46,Female - F,,1,12/6/2016 9:45:38 PM,0,0,968760,16BU035079,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Otherwise Known - OK,26,Male - M,20,Female - F,,,12/6/2016 10:36:00 PM,,1,968854,16BU035081,1,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Offender - VO,36,Male - M,29,Female - F,,Yes,12/7/2016 11:56:00 PM,1,0,969576,16BU035178,0,2234
1,Domestic Assault - 2nd Degree Aggravated 13 VSA 1044 13A,Victim was Boyfriend/Girlfriend - BG,28,Male - M,25,Female - F,,1,12/10/2016 5:56:22 AM,0,0,971488,16BU035375,0,2235
1,Domestic Assault 13 VSA 1042 13B,Victim was Other Family Member - OF,49,Female - F,52,Female - F,,1,12/11/2016 7:50:46 PM,,1,972431,16BU035480,0,2233
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Aquaintance - AQ,43,Male - M,51,Male - M,,Yes,12/13/2016 3:49:48 PM,0,0,973772,16BU035627,1,2249
1,Violation Of An Abuse Prevention Order 13 VSA 1030 90Z,Victim was Otherwise Known - OK,64,Male - M,49,Female - F,,,12/14/2016 2:55:59 PM,,0,974491,16BU035710,0,2249
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,22,Male - M,45,Female - F,,Yes,12/17/2016 6:10:44 PM,0,0,977145,16BU035960,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,21,Male - M,16,Female - F,,1,12/17/2016 7:29:35 PM,,0,977205,16BU035968,1,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,28,Male - M,23,Female - F,,,12/20/2016 8:39:52 PM,,0,979630,16BU036231,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Spouse - SE,33,Female - F,30,Male - M,,1,12/21/2016 8:14:48 PM,1,0,980593,16BU036329,0,2233
1,Domestic Assault 13 VSA 1042 13B,Victim was Boyfriend/Girlfriend - BG,20,Male - M,20,Female - F,,1,12/24/2016 4:39:49 AM,,0,982656,16BU036543,0,2233
1,Domestic Assault - 1st Degree Aggravated 13 VSA 1043 13A,Victim was Aquaintance - AQ,49,Male - M,56,Female - F,,,12/26/2016 11:06:15 PM,,0,984139,16BU036684,1,2234
1,Domestic Assault 13 VSA 1042 13B,Victim was Aquaintance - AQ,19,Male - M,26,Female - F,,,12/28/2016 6:57:26 PM,,0,985683,16BU036811,0,2233
